asin,listed_date,isEligibleForSuperSaverShipping,Brand,Firm,market_ids,prices,ave_rating,title,variationCSV,suction,Wok_1charge,sales
B08P439LX1,09/10/2020 00:00,FALSE,S7,360,R20Q4,333.2875,1,360 s7 lidar vacuum + mop combo robot (360rcs7usa),s7,2650,120,1
B08P439LX1,09/10/2020 00:00,FALSE,S7,360,R21Q2,321.1718333,4.175,360 s7 lidar vacuum + mop combo robot (360rcs7usa),s7,2650,120,1
B08P5W2M8X,26/11/2020 00:00,FALSE,675,iRobot,R21Q1,499.99,5,irobot roomba 675 wi-fi connected robot vacuum cleaner with braava 240 wet jet mop bundle (2 items),None,600,90,1
B08P5W2M8X,26/11/2020 00:00,FALSE,675,iRobot,R21Q3,499.99,4.8,irobot roomba 675 wi-fi connected robot vacuum cleaner with braava 240 wet jet mop bundle (2 items),None,600,90,1
B08P5W2M8X,26/11/2020 00:00,FALSE,675,iRobot,R21Q4,499.99,4.7,irobot roomba 675 wi-fi connected robot vacuum cleaner with braava 240 wet jet mop bundle (2 items),None,600,90,1
B08P7FR6S8,27/11/2020 00:00,FALSE,B08P7FR6S8,Cop Rose,R21Q1,153.99,4.25,"window cleaner robot,cop rose x5p smart robotic auto window cleaner for glass cleaning, remote controller robotic vacuum washer for high windows hard surface counter top",None,4000,20,1
B08P7FR6S8,27/11/2020 00:00,FALSE,B08P7FR6S8,Cop Rose,R21Q4,161.8985714,3.7,"window cleaner robot,cop rose x5p smart robotic auto window cleaner for glass cleaning, remote controller robotic vacuum washer for high windows hard surface counter top",None,4000,20,1
B08P7FR6S8,27/11/2020 00:00,FALSE,B08P7FR6S8,Cop Rose,R22Q1,157.24,3.636363636,"window cleaner robot,cop rose x5p smart robotic auto window cleaner for glass cleaning, remote controller robotic vacuum washer for high windows hard surface counter top",None,4000,20,1
B08PBM7GX2,30/11/2020 00:00,FALSE,B08PBM7GX2,SCOZER,R21Q1,199.99,4.8,"robot vacuum, scozer self-charging robotic vacuum cleaner, 2200pa super-strong suction, wi-fi & alexa control, boundary strips, multiple cleaning modes vacuum best for pet hair carpets hard floor",B08SCF1FQQ,2200,120,1
B08PBM7GX2,30/11/2020 00:00,FALSE,B08PBM7GX2,SCOZER,R21Q3,183.3233333,4.1,"robot vacuum, scozer self-charging robotic vacuum cleaner, 2200pa super-strong suction, wi-fi & alexa control, boundary strips, multiple cleaning modes vacuum best for pet hair carpets hard floor",B08SCF1FQQ,2200,120,1
B08PDG7Y8K,01/12/2020 00:00,FALSE,B08PDG7Y8K,JAOCDOEN,R21Q4,40.07125,4.4,jaocdoen 3-in-1 smart robotic automatic vacuum cleaner robot home cleaning machine for floors pet hair dust,None,1800,120,1
B08PDG7Y8K,01/12/2020 00:00,FALSE,B08PDG7Y8K,JAOCDOEN,R22Q1,43.115,3.057142857,jaocdoen 3-in-1 smart robotic automatic vacuum cleaner robot home cleaning machine for floors pet hair dust,None,1800,120,1
B08PK2ZXGT,03/12/2020 00:00,FALSE,B08PK2ZXGT,FuZoTo,R21Q4,159.99,3.633333333,"fuzoto f8 robot vacuum, sweep, mop, vacuum 3-in-1, 2500pa, wifi/app/alexa, automatic self-charging robotic vacuum, daily schedule cleaning, ideal for pet hair, medium-pile carpet, hard floor, black",None,2500,100,1
B08PYV2WZM,08/12/2020 00:00,FALSE,B08PYV2WZM,Xiuying Feng,R21Q1,99.99,1,robot vacuum cleaner and mop 3 in 1 bluetooth connection 1800pa powerful vacuum intelligent navigation ultra-thin self-charging suitable for hardwood floors pet hair and carpets quiet (black),B08PYYF8PM,1800,100,1
B08PYYF8PM,08/12/2020 00:00,FALSE,B08PYYF8PM,Xiuying Feng,R21Q1,99.99,1,robot vacuum cleaner and mop 3 in 1 bluetooth connection 1800pa powerful vacuum intelligent navigation ultra-thin self-charging suitable for hardwood floors pet hair and carpets quiet (white),B08PYYF8PM,1800,100,1
B08PYYF8PM,08/12/2020 00:00,FALSE,B08PYYF8PM,Xiuying Feng,R22Q1,99.99,1.85,robot vacuum cleaner and mop 3 in 1 bluetooth connection 1800pa powerful vacuum intelligent navigation ultra-thin self-charging suitable for hardwood floors pet hair and carpets quiet (white),B08PYYF8PM,1800,100,1
B08QN5SL37,15/12/2020 00:00,FALSE,I900W,Coredy,R22Q1,519.99,4.175,"coredy l900w robot vacuum, robotic vacuum cleaner and mop with lidar navigation, precision ai mapping and intelligent mopping, 2700pa suction z-zag routing, carpets boost, no-go zones, wi-fi connected",B08QN5SL37,2700,200,1
B08QRMTHVQ,16/12/2020 00:00,FALSE,B08QRMTHVQ,Dreametech,R21Q3,799.98,4,"dreametech robotic vacuum and mop cleaner, lidar navigation new version, 2.5 hours runtime, smart mapping for carpet, hard floor and pet hair",None,3000,150,1
B08QRMTHVQ,16/12/2020 00:00,FALSE,B08QRMTHVQ,Dreametech,R22Q1,607.4966667,3.85,"dreametech robotic vacuum and mop cleaner, lidar navigation new version, 2.5 hours runtime, smart mapping for carpet, hard floor and pet hair",None,3000,150,1
B08QYJJS9B,18/12/2020 00:00,FALSE,R580,Coredy,R20Q4,279.99,5,"coredy r580 robot vacuum cleaner, wi-fi, app controls, work with alexa, sweep and mop, 2000pa strong suction, virtual boundary supported, slim, quiet robotic vacuum cleaner cleans hard floor to carpet",None,2000,120,1
B08R7P6VDD,01/01/2011 00:00,FALSE,g30,eufy,R21Q3,297.3233333,4.6,"eufy robovac g30 edge, robot vacuum with smart dynamic navigation 2.0, robot vacuum cleaner<U+4E28>eufy by anker, smart switch, amazon alexa, and the google assistant compatible, wi-fi, control from everywhe",None,2000,100,1
B08R7PHJSQ,01/01/2011 00:00,FALSE,g30,eufy,R21Q3,278.99,4.75,"eufy robovac g30, robot vacuum with smart dynamic navigation 2.0, robot vacuum cleaner<U+4E28>eufy by anker, smart switch, amazon alexa, and the google assistant compatible, wi-fi, control from everywhere, n",None,2000,100,1
B08RDS3LZ7,12/01/2021 00:00,FALSE,B08RDS3LZ7,Xiaomi,R21Q3,520.816,4.38,"xiaomi mi robot vacuum mop 2 pro+, 3000pa suction power, 5,200mah battery, 550ml dust box for sweeping, 250ml water tank, black",None,3000,180,1
B08RDS3LZ7,12/01/2021 00:00,FALSE,B08RDS3LZ7,Xiaomi,R21Q4,619.6116667,4.25,"xiaomi mi robot vacuum mop 2 pro+, 3000pa suction power, 5,200mah battery, 550ml dust box for sweeping, 250ml water tank, black",None,3000,180,1
B08RDS3LZ7,12/01/2021 00:00,FALSE,B08RDS3LZ7,Xiaomi,R22Q1,611.1271429,4.266666667,"xiaomi mi robot vacuum mop 2 pro+, 3000pa suction power, 5,200mah battery, 550ml dust box for sweeping, 250ml water tank, black",None,3000,180,1
B08RP4PCXP,28/12/2020 00:00,FALSE,B08RP4PCXP,zoozee,R21Q1,299.99,5,"zoozee z50 robot vacuum cleaner with 3000pa max suction power, vacuum and mop 2-in-1,5200mah super battery life,quiet and self-charging, pet and carpet friendly robtic vacuum, works with siri alexa","B08RP4PCXP,B08RP2S3WK,B09C1YL7SV",3000,290,1
B08RWC4CND,01/01/2011 00:00,FALSE,B08RWC4CND,IOAOAI,R21Q2,19.67,1.5,"ioaoai rechargeable robot vacuum, 600pa robotic vacuum smart cleaner with self-charging, floor cleaning vacuum best for pet hairs home cleaning tool black","B08RWC4CND,B08RWLDQ17",600,100,1
B08RWLDQ17,01/01/2011 00:00,FALSE,B08RWC4CND,IOAOAI,R21Q2,19.68,1.5,"ioaoai rechargeable robot vacuum, 600pa robotic vacuum smart cleaner with self-charging, floor cleaning vacuum best for pet hairs home cleaning tool white","B08RWC4CND,B08RWLDQ17",600,100,1
B08S31D5VW,05/01/2021 00:00,FALSE,B08S35QP1X,reflectuton,R21Q1,28.985,2.6,"robot vacuum, 1200pa robotic vacuum cleaner with self-charging, 360° smart sensor protectio, multiple cleaning modes vacuum best for pet hairs, hard floor & medium carpet (black)","B08S31D5VW,B08S35QP1X",1200,90,1
B08S31D5VW,05/01/2021 00:00,FALSE,B08S35QP1X,reflectuton,R21Q2,27.98,1.9,"robot vacuum, 1200pa robotic vacuum cleaner with self-charging, 360° smart sensor protectio, multiple cleaning modes vacuum best for pet hairs, hard floor & medium carpet (black)","B08S31D5VW,B08S35QP1X",1200,90,1
B08S35QP1X,05/01/2021 00:00,FALSE,B08S35QP1X,reflectuton,R21Q1,28.985,2.6,"robot vacuum, 1200pa robotic vacuum cleaner with self-charging, 360° smart sensor protectio, multiple cleaning modes vacuum best for pet hairs, hard floor & medium carpet (white)","B08S31D5VW,B08S35QP1X",1200,90,1
B08S35QP1X,05/01/2021 00:00,FALSE,B08S35QP1X,reflectuton,R21Q2,27.98,1.9,"robot vacuum, 1200pa robotic vacuum cleaner with self-charging, 360° smart sensor protectio, multiple cleaning modes vacuum best for pet hairs, hard floor & medium carpet (white)","B08S31D5VW,B08S35QP1X",1200,90,1
B08S381D9Y,05/01/2021 00:00,FALSE,B08S381D9Y,QiancArolBD,R21Q2,25.97,1,"qiancarolbd 3 in 1 mopping robot vacuum,automatic floor cleaning robot smart sweeper dust remover cleaner,quiet,easy to use,ideal for hair, hard floor, carpet white",B08S381D9Y,1800,100,1
B08S6K6SDM,01/01/2011 00:00,FALSE,B08S6K6SDM,Fdit,R21Q3,101.6445455,1,vacuum cleaner usb 1600pa 2000mah 3in 1 usb charging smart vacuum cleaner sweeper sweeping machine super thin quiet automatic vacuum cleaner robot for pet hair floo carpet works with alexa(black),"B08S6K6SDM,B08S7GMX5W",1600,100,1
B08S7GMX5W,01/01/2011 00:00,FALSE,B08S6K6SDM,Fdit,R21Q3,90.765,1,vacuum cleaner usb 1600pa 2000mah 3in 1 usb charging smart vacuum cleaner sweeper sweeping machine super thin quiet automatic vacuum cleaner robot for pet hair floo carpet works with alexa(white),"B08S6K6SDM,B08S7GMX5W",1600,100,1
B08S7GMX5W,01/01/2011 00:00,FALSE,B08S6K6SDM,Fdit,R22Q1,91.20857143,1,vacuum cleaner usb 1600pa 2000mah 3in 1 usb charging smart vacuum cleaner sweeper sweeping machine super thin quiet automatic vacuum cleaner robot for pet hair floo carpet works with alexa(white),"B08S6K6SDM,B08S7GMX5W",1600,100,1
B08S7HLMLZ,12/01/2021 00:00,FALSE,N7,ECOVACS,R21Q2,459.99,4.23,"ecovacs deebot ozmo n7 robot vacuum and mop cleaner, laser navigation, lidar-assisted object avoidance, 2300pa suction, multi-floor map, selective room cleaning, no-go zones and no-mop zones (white)","B0872XXJN4,B08S7HLMLZ",2300,110,1
B08SCF1FQQ,07/01/2021 00:00,FALSE,B08PBM7GX2,SCOZER,R21Q1,186.7425,4.8,"robot vacuum, scozer self-charging robotic vacuum cleaner, 2200pa super-strong suction, wi-fi & alexa control, boundary strips, multiple cleaning modes vacuum best for pet hair carpets hard floor",B08SCF1FQQ,2200,120,1
B08SCF1FQQ,07/01/2021 00:00,FALSE,B08PBM7GX2,SCOZER,R21Q3,156.5,4.15,"robot vacuum, scozer self-charging robotic vacuum cleaner, 2200pa super-strong suction, wi-fi & alexa control, boundary strips, multiple cleaning modes vacuum best for pet hair carpets hard floor",B08SCF1FQQ,2200,120,1
B08SQSSYGS,16/01/2021 00:00,FALSE,B08SQSSYGS,YOUMEILE,R21Q2,274.985,5,"robot vacuum - youmeile 2000pa robotic vacuums and mop, 3 brushes compatible with alexa, wi-fi connectivity for hard floors to medium-pile carpets",None,2000,180,1
B08SQSSYGS,16/01/2021 00:00,FALSE,B08SQSSYGS,YOUMEILE,R21Q3,214.98,4.9,"robot vacuum - youmeile 2000pa robotic vacuums and mop, 3 brushes compatible with alexa, wi-fi connectivity for hard floors to medium-pile carpets",None,2000,180,1
B08SR3TBLP,12/01/2021 00:00,FALSE,B08SR3TBLP,WACOOL,R21Q2,159,4.4,"robotic pets hair vacuum carpets robot vacuum cleaner wacool g1, with app remote control, auto-charging for hard floors cleaning",None,1500,180,1
B08SR3TBLP,12/01/2021 00:00,FALSE,B08SR3TBLP,WACOOL,R21Q3,141.5,4.05,"robotic pets hair vacuum carpets robot vacuum cleaner wacool g1, with app remote control, auto-charging for hard floors cleaning",None,1500,180,1
B08SR3TBLP,12/01/2021 00:00,FALSE,B08SR3TBLP,WACOOL,R21Q4,126.125,4,"robotic pets hair vacuum carpets robot vacuum cleaner wacool g1, with app remote control, auto-charging for hard floors cleaning",None,1500,180,1
B08SR3TBLP,12/01/2021 00:00,FALSE,B08SR3TBLP,WACOOL,R22Q1,139,3.9,"robotic pets hair vacuum carpets robot vacuum cleaner wacool g1, with app remote control, auto-charging for hard floors cleaning",None,1500,180,1
B08SVWQR6Z,18/02/2021 00:00,FALSE,B08SVWQR6Z,MOVA,R21Q1,299.99,5,"mova z500 robot vacuum and mop, smart navigation robot vacuum, robot vacuum cleaner with 3000pa strong suction, alexa, 5200mah large battery, 2-in-1 vacuum and mop, for pet hair, hard floor, carpet",None,3000,110,1
B08T1LT4VK,08/06/2021 00:00,FALSE,B08T1LT4VK,Tesvor,R22Q1,149.99,3.075,"tesvor a1 robot vacuum cleaner, 2-in-1 robotic vacuum and mop, powerful suction, compatible with alexa, auto-charging, ultra slim, quiet, ideal for pet hair, hard floors and low-pile carpets",None,1000,100,1
B08TBWFR5M,19/01/2021 00:00,FALSE,B08TBWFR5M,UONI,R21Q1,603.99,5,uoni v980plus robot vacuum cleaner and mop combo with lidar mapping technology - 2700pa strong suction slim design self-charging 5200mah robotic vacuums ideal for pet hair hard floor carpets,None,2700,190,1
B08THKWBHG,20/01/2021 00:00,FALSE,B08QHT1H7W,Lydsto,R21Q4,354.99,4.2,lydsto r1 dust collection sweeping robot with self empty base use lds lidar navigation slam intelligent algorithm planning path carpet recognition function fall prevention technology (black-1),"B08QDFKVFV,B08THKWBHG,B08QHT1H7W",2700,150,1
B08TM4Y7FY,21/01/2021 00:00,FALSE,s4max,roborock,R21Q1,324.99,5,"roborock s4 max robot vacuum with lidar navigation, multi-level mapping(renewed)",None,2000,180,1
B08TQYFM8P,22/01/2021 00:00,FALSE,B08NH9NSN9,VICTONY,R21Q1,159.985,4.8,"robot vacuum, victonyus robotic vacuum cleaner, wi-fi connectivity, 1650pa suction, self-charging, multiple cleaning modes, best for pet hairs, hard floor & medium carpet",None,1650,100,1
B08TQYFM8P,22/01/2021 00:00,FALSE,B08NH9NSN9,VICTONY,R21Q3,279.96,4.05,"robot vacuum, victonyus robotic vacuum cleaner, wi-fi connectivity, 1650pa suction, self-charging, multiple cleaning modes, best for pet hairs, hard floor & medium carpet",None,1650,100,1
B08TR2N73G,22/01/2021 00:00,FALSE,B08TR2N73G,Deenkee,R21Q2,282.49,4.75,"robot vacuum, deenkee wifi/app/alexa robot vacuum cleaner,3-in-1 and 120 mins runtime 6 cleaning modes,smart navigation & sensor & map,self-charging,quiet &slim,ideal for pet hair, hard floors,carpets",None,1600,120,1
B08VJ7GNCV,01/02/2021 00:00,FALSE,B08VJ7GNCV,Amrobt,R21Q4,144.99,3.65,"robot vacuum and mop cleaner, automatic smart robotic sweeping & mopping, 1600pa suction, self charging, daily schedule, gyro navigation, 60db quiet, remote-app-alexa control",None,1600,120,1
B08W9WF3T1,01/01/2011 00:00,FALSE,B08W9WF3T1,Enther,R21Q4,116.5269231,1,"enther experobot c200 robot vacuum cleaner with gyro lidar navigation infrared sensor, 2-hour runtime, self-charging for pet hair, hard floor and carpet, black (renewed)",None,1300,120,1
B08WFS8H9T,10/02/2021 00:00,TRUE,B08WFS8H9T,SereneLife,R21Q4,94.44322581,3.95,"serenelife pure vacuum cleaner-upgraded lithium battery 90 min run time-automatic bot self detects stairs pet hair allergies friendly robotic home cleaning for carpet hardwood floor, white",B08WFS8H9T,1200,90,1
B08WFS8H9T,10/02/2021 00:00,TRUE,B08WFS8H9T,SereneLife,R22Q1,100.3081818,3.775,"serenelife pure vacuum cleaner-upgraded lithium battery 90 min run time-automatic bot self detects stairs pet hair allergies friendly robotic home cleaning for carpet hardwood floor, white",B08WFS8H9T,1200,90,1
B08WHW6M6W,01/01/2011 00:00,FALSE,B08WHW6M6W,VICTONY,R21Q1,140.98,4.8,"robot vacuum cleaner, victonyus 2 in 1 robotic vacuum cleaner mopping,1650pa powerful suction, smart navigation,self-charging robotic vacuums, ideal for pet hair, carpets, hard floors",None,1650,100,1
B08WLJVTFQ,14/02/2021 00:00,FALSE,B08WLJVTFQ,Jallen Gabor,R21Q3,73.32333333,1.64,"robot vacuum cleaner, strong suction quiet, super-thin super small robotic vacuum cleaner can cleans applicable floor: flat floor such as marble, ceramic tile, wood floor, etc. not for carpet",None,1600,90,1
B08WLJVTFQ,14/02/2021 00:00,FALSE,B08WLJVTFQ,Jallen Gabor,R22Q1,29.99,2,"robot vacuum cleaner, strong suction quiet, super-thin super small robotic vacuum cleaner can cleans applicable floor: flat floor such as marble, ceramic tile, wood floor, etc. not for carpet",None,1600,90,1
B08X15D6VC,19/02/2021 00:00,TRUE,B08X15D6VC,INSE,R21Q3,205.2714286,4.333333333,"robot vacuum cleaner, robotic vacuum with 2000pa powerful suction upgraded brushless motor, ultra quiet self charging vacuum cleaner with 120min max runtime, perfect for pet hair, carpets, hard floors",B08X15D6VC,2000,120,1
B08X15D6VC,19/02/2021 00:00,TRUE,B08X15D6VC,INSE,R21Q4,299.98,4.025,"robot vacuum cleaner, robotic vacuum with 2000pa powerful suction upgraded brushless motor, ultra quiet self charging vacuum cleaner with 120min max runtime, perfect for pet hair, carpets, hard floors",B08X15D6VC,2000,120,1
B08X4529BY,03/04/2021 00:00,FALSE,B08X4529BY,HOPKASE,R21Q3,79.99,2.68,"robot vacuum cleaner, auto robotic vacuums,robot mop, mini robot vacuums cleaner ultra-thin 2800pa, upgraded 6d collision sensor, quiet cleaning robot for pet hair, low pile carpets, hard floor",None,2800,90,1
B08X4RCPV6,01/01/2011 00:00,FALSE,B08X15D6VC,INSE,R21Q2,246.745,5,"inse e6 robot vacuum cleaner, upgraded brushless motor, super powerful suction 2000pa, ultra slim, quiet, self charging robotic vacuum, 120min max runtime, perfect for pet hair, carpets, hard floors",B08X15D6VC,2000,120,1
B08X76YJ1F,06/04/2021 00:00,FALSE,B08X76YJ1F,Jallen Gabor,R21Q3,49.99,1.525,"jallen gabor robot vacuum cleaner, ultra-small vacuum cleaner, ultra-thin robotic vacuum cleaner can clean hard floor carpets, can clean hair and debris (7.8x2.4, white)",None,1600,90,1
B08X76YJ1F,06/04/2021 00:00,FALSE,B08X76YJ1F,Jallen Gabor,R21Q4,49.99,2.566666667,"jallen gabor robot vacuum cleaner, ultra-small vacuum cleaner, ultra-thin robotic vacuum cleaner can clean hard floor carpets, can clean hair and debris (7.8x2.4, white)",None,1600,90,1
B08X9YT6ZM,24/02/2021 00:00,FALSE,r3000,Robit,R22Q1,204.4344444,4.15,"robit r3000 robot vacuum cleaner, 2500pa suction with gyroscope, 2.8” ultra thin, super quiet, long-lasting battery&self-charging robotic vacuum cleaner for pet hair, hard floors, carpets",B08X9YT6ZM,2500,120,1
B08XQKZBFT,01/01/2011 00:00,FALSE,B08XQKZBFT,SWYWY,R21Q2,30.647,1,swywy self navigated rechargeable automatic smart robot vacuum cleaner mop auto sweeper family cleaning robotic,None,2000,90,1
B08XYM3XRT,18/05/2021 00:00,FALSE,B08XYM3XRT,TAB,R21Q4,189.99,3.95,"robot vacuum cleaner - 2200pa suction automatic robotic vacuum cleaner for pet hair, smart cleaner for hard floor and carpets, remote and app controls, self-charging cleaning robot",None,2200,100,1
B08YD4WNLB,20/08/2021 00:00,FALSE,g10hy,eufy,R21Q3,299.99,4.2,"eufy by anker, robovac g10 hybrid, robotic vacuum cleaner, smart dynamic navigation, 2-in-1 sweep and mop, wi-fi, super-slim, 2000pa strong suction, quiet, self-charging, for hard floors only","B07RY88BWM,B08YD4WNLB",2000,80,1
B08YWRSY4H,01/01/2011 00:00,FALSE,B08YWRSY4H,Cerlingwee,R21Q2,53.215,3,"cerlingwee floor sweeping robot, 1800pa strong suction robot vacuum, vacuum cleaner, 3w usb rechargeable for home dust default",None,1800,60,1
B08Z3KCFLH,01/01/2011 00:00,FALSE,B08Z3KCFLH,Yaootely,R21Q2,45.58166667,1,yaootely 2500pa multifunctional smart vacuum cleaner robot sweep wet mop automatic 3-in-1recharge dry wet sweeping vacuum cleaner red,None,2500,150,1
B08ZD29FG8,18/03/2021 00:00,FALSE,m8,Proscenic,R22Q1,279,4.347826087,"proscenic m8 robot vacuum, lidar navigation, 3-in-1 robotic vacuum and mop with 3000pa strong suction, multi-floor mapping, wifi/ alexa/ app connected, ideal for carpet/ hardfloor/ pet hair",B08ZD29FG8,3000,130,1
B08ZN1GHPV,25/03/2021 00:00,FALSE,B08ZN1GHPV,VOSFEEL,R21Q4,139.96,4.08,"robot vacuum, 2200pa wifi/app/alexa, slim auto self-charging quiet robotic vacuum cleaner ideal for pet hair, hard floor and low pile carpet vosfeel",None,2200,135,1
B09155ZP71,26/03/2021 00:00,FALSE,B09155ZP71,Holulo,R21Q4,73.99,5,"holulo robot vacuum cleaner,2800pa strong suction robovac moping robot fall protection sweeper w/ 6x mops for pet hair wood floor, tile floor, carpet",None,2800,90,1
B09155ZP71,26/03/2021 00:00,FALSE,B09155ZP71,Holulo,R22Q1,73.49,2.85,"holulo robot vacuum cleaner,2800pa strong suction robovac moping robot fall protection sweeper w/ 6x mops for pet hair wood floor, tile floor, carpet",None,2800,90,1
B091B6V7RH,29/03/2021 00:00,FALSE,B091B6V7RH,Zerodis,R22Q1,100.8663636,5,2800pa robot vacuum cleaner usb intelligent remote floor sweeping robot suction port slim quiet automatic self charging hard floor,None,2800,90,1
B091FCGPYJ,31/03/2021 00:00,FALSE,K650,Yeedi,R22Q1,25.99,3.725,"yeedi k650 robot vacuum accessories, tangle-free main brush k650 robot vacuum cleaner",None,1800,110,1
B091FDX96H,08/04/2021 00:00,TRUE,B091FDX96H,Trifo,R21Q3,640.6666667,4.783333333,"trifo robot vacuum with 4000pa suction, visual slam navigation, multi-level mapping, wi-fi compatible with alexa, robotic vacuum good for pet hair, carpet and hard floors (pet version)","B0B63S79XZ,B091FDX96H",4000,120,1
B091GJC2F6,01/01/2011 00:00,FALSE,B091GJC2F6,OHDUJK,R21Q2,45.8,1,"ohdujk robot vacuum cleaner, strong suction automatic bot self detects stairs home cleaning for pet hair, carpet and hard floor allergies friendly robotic",B091GJC2F6,1800,100,1
B0925ZYRMM,23/06/2021 00:00,FALSE,B09CGRGKB7,Tikom,R21Q2,224.99,5,"tikom robot vacuum cleaner, 2700pa robotic vacuums with self-charging, good for pet hair, carpets, hard floors, black","B0925ZYRMM,B09CGRGKB7",2700,120,1
B092H1JCKB,14/04/2021 00:00,FALSE,B092H1JCKB,YAOEOAY,R21Q3,199.99,4.15,"yaoeoay robot vacuum cleaner, 9 clean modes 2200pa suction sweep & mop 2 in 1 robot vacuum, super-thin smart navigation self-charging 160 mins max runtime quiet clean for pet hair hard floors carpets",None,2200,160,1
B092J8SNQ6,14/04/2021 00:00,FALSE,B092J8SNQ6,iHomy,R21Q2,20,3.833333333,"robot vacuum and mop combo 2 in 1 wifi-connected robot vacuum cleaner, 2000pa suction, self-charging robot vacuum cleaner,ideal for pet hair, carpets, compatible with alexa",None,2000,90,1
B092J9CDRW,14/04/2021 00:00,FALSE,i7,iRobot,R21Q3,402.5183333,2,"irobot roomba i7 robotic vacuum bundle- alexa connected, home mapping, great for pet hair (+1 extra edge-sweeping brush, 1 extra filter) (renewed)",None,1700,75,1
B092RZ2JKW,01/01/2011 00:00,FALSE,694,iRobot,R22Q1,275.1595833,4.45,"irobot roomba 694 robot vacuum-wi-fi connectivity, good for pet hair, carpets, hard floors, self-charging with authentic replacement parts- dual mode virtual wall barrier,black","B092RZ2JKW,B08SP5GYJP,B092S1CKDG",600,90,1
B092S1CKDG,01/01/2011 00:00,FALSE,694,iRobot,R22Q1,271.7613253,4.3875,"irobot roomba 694 robot vacuum-wi-fi connectivity, good for pet hair, carpets, hard floors, self-charging with authentic replacement parts - roomba 600 series replenishment kit, white","B092RZ2JKW,B08SP5GYJP,B092S1CKDG",600,90,1
B092VCXDB1,21/04/2021 00:00,FALSE,VAC,Yeedi,R21Q2,407.99,5,"yeedi vac station robot vacuum and mop, self-emptying 3 in 1, 30 days auto empty, 3000pa suction, carpet detect, smart mapping, editable map, clean schedule, virtual boundary, 200mins runtime",None,3000,110,1
B092ZG43NV,20/04/2021 00:00,FALSE,B092ZG43NV,FOLOSAFENAR,R21Q3,100.99,1,"robot vacuum cleaner- auto robotic vacuums with usb charging, 2800pa strong suction, 2x2000mah lithium batteries, ultra slim, robotic vacuum cleaner for pet hair hard floor low pile carpets",None,2800,90,1
B09339WQLF,21/04/2021 00:00,FALSE,B09339WQLF,HQXHB,R21Q3,119.7557143,2.1,"robotic vacuum cleaner, automatic self-charging robot vacuum cleaners, 1200pa suction, slim design, anti-drop floor sweeper robo, tangle-free good for pet hair hard floors, super quiet",None,1200,90,1
B09339WQLF,21/04/2021 00:00,FALSE,B09339WQLF,HQXHB,R21Q4,97.3,2.9,"robotic vacuum cleaner, automatic self-charging robot vacuum cleaners, 1200pa suction, slim design, anti-drop floor sweeper robo, tangle-free good for pet hair hard floors, super quiet",None,1200,90,1
B09339WQLF,21/04/2021 00:00,FALSE,B09339WQLF,HQXHB,R22Q1,92.9,2.85,"robotic vacuum cleaner, automatic self-charging robot vacuum cleaners, 1200pa suction, slim design, anti-drop floor sweeper robo, tangle-free good for pet hair hard floors, super quiet",None,1200,90,1
B093GG3GHB,26/04/2021 00:00,FALSE,B093GG3GHB,Pikapi,R21Q4,119.99,4.2,pikapi wifi robot vacuum and mop app voice alexa control 2 in 1 with smart mapping 1800pa self-charging robotic vacuum cleaner for hard wood floor pet hair low pile carpets,None,1800,150,1
B093H94KCJ,26/04/2021 00:00,FALSE,B093H94KCJ,potkcroa,R21Q4,162.67,1,"smart sweeping robot, multifunctional usb vacuum cleaner sweeping robot, suitable for floors and carpets, pet hair, etc. (white)",None,1800,150,1
B09499Y8GX,05/06/2021 00:00,FALSE,B09499Y8GX,ROUBOW,R22Q1,69.99,2.6,"roubow small robot vacuum cleaner, 2400mah 1200pa rechargeable robotic vacuum cleaner, basic robo vac sweeper for single/double room apartment with hardwood/cement floor/glazed tile, white",None,1200,70,1
B0949CKQQ5,06/05/2021 00:00,FALSE,B0949CKQQ5,ROUBOW,R21Q4,59.99,2.5,"roubow small robot vacuum cleaner, 2400mah 1200pa rechargeable robotic vacuum cleaner, basic robo vac sweeper for single/double room apartment with hardwood/cement floor/glazed tile, black",None,1200,50,1
B0949H7GL4,04/06/2021 00:00,FALSE,B0949H7GL4,ROUBOW,R21Q4,69.99,2.78,"roubow basic robot vacuum small, 1200mah 1200pa suction power, lightweight robotic vacuum sweeper, adaptive cleaning for apartment single room sweep vacuum mop 3-in-1, white",None,1200,60,1
B0949H7GL4,04/06/2021 00:00,FALSE,B0949H7GL4,ROUBOW,R22Q1,119,2.6,"roubow basic robot vacuum small, 1200mah 1200pa suction power, lightweight robotic vacuum sweeper, adaptive cleaning for apartment single room sweep vacuum mop 3-in-1, white",None,1200,60,1
B094XTZVNP,13/05/2021 00:00,FALSE,B094XTZVNP,coowa,R21Q3,266.98,4.533333333,"robot vacuum coowa robov101, alexa connected robot vacuum cleaner with visual navigation&smart mapping, self-charging robotic vacuums 2000pa suction, boost intellect perfect for carpet, pet hair.",None,2000,120,1
B094XTZVNP,13/05/2021 00:00,FALSE,B094XTZVNP,coowa,R21Q4,253.98,4.5,"robot vacuum coowa robov101, alexa connected robot vacuum cleaner with visual navigation&smart mapping, self-charging robotic vacuums 2000pa suction, boost intellect perfect for carpet, pet hair.",None,2000,120,1
