,asin,com,market_ids,variation,listed_date,salesRANK,prices,ave_rating,color,itemLength,itemWidth,itemHeight,itemWeight,Fra_income,sales,Brand,Firm,suction,isEligibleForSuperSaverShipping,Wok_1charge,year,pro_age
231,B075MSQXTK,2019-01B075MSQXTK,2019-01,B07DJRY1KV,14/09/2017 00:00,84641,299.99,3.466666667,Black,348,97,340,6940,73335570,342,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
232,B075MSQXTK,2019-06B075MSQXTK,2019-06,B07DJRY1KV,14/09/2017 00:00,83079,279.99,3.25,Black,348,97,340,6940,73281660,354,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
233,B075MSQXTK,2019-03B075MSQXTK,2019-03,B07DJRY1KV,14/09/2017 00:00,71690,279,3.1,Black,348,97,340,6940,73269680,446,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
234,B075MSQXTK,2019-08B075MSQXTK,2019-08,B07DJRY1KV,14/09/2017 00:00,65880,280,3.3,Black,348,97,340,6940,73521260,492,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
235,B075MSQXTK,2019-07B075MSQXTK,2019-07,B07DJRY1KV,14/09/2017 00:00,65363,269.99,3.25,Black,348,97,340,6940,73275670,496,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
236,B075MSQXTK,2018-10B075MSQXTK,2018-10,B07DJRY1KV,14/09/2017 00:00,63589,295,3.5,Black,348,97,340,6940,73428000,510,B075MSQXTK,SAMSUNG,1040,FALSE,60,2018,4
237,B075MSQXTK,2019-04B075MSQXTK,2019-04,B07DJRY1KV,14/09/2017 00:00,50722,249.99,3.05,Black,348,97,340,6940,73389480,613,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
238,B075MSQXTK,2019-05B075MSQXTK,2019-05,B07DJRY1KV,14/09/2017 00:00,46277,269.99,3.16,Black,348,97,340,6940,73383490,662,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
239,B075MSQXTK,2019-02B075MSQXTK,2019-02,B07DJRY1KV,14/09/2017 00:00,36245,289.99,3.333333333,Black,348,97,340,6940,73191810,858,B075MSQXTK,SAMSUNG,1040,FALSE,60,2019,3
240,B075MSQXTK,2018-08B075MSQXTK,2018-08,B07DJRY1KV,14/09/2017 00:00,35929,298.5,3.6,Black,348,97,340,6940,72786000,864,B075MSQXTK,SAMSUNG,1040,FALSE,60,2018,4
241,B075MSQXTK,2018-11B075MSQXTK,2018-11,B07DJRY1KV,14/09/2017 00:00,11535,274,3.5,Black,348,97,340,6940,73482000,2199,B075MSQXTK,SAMSUNG,1040,FALSE,60,2018,4
242,B075MSQXTK,2018-07B075MSQXTK,2018-07,B07DJRY1KV,14/09/2017 00:00,5355,429.95,3.7,Black,348,97,340,6940,72492000,3567,B075MSQXTK,SAMSUNG,1040,FALSE,60,2018,4
243,B076X8P5CM,2019-11B076X8P5CM,2019-11,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,10578,74.99,3.25,Black,286,286,75,1701,74174170,2345,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2019,3
244,B076X8P5CM,2019-12B076X8P5CM,2019-12,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,8364,74.99,3.24,Black,286,286,75,1701,74401790,2778,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2019,3
245,B076X8P5CM,2018-03B076X8P5CM,2018-03,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,6853,79.98,3.1,Black,286,286,75,1701,71922000,2924,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2018,4
246,B076X8P5CM,2019-06B076X8P5CM,2019-06,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,6102,60.01,3.3,Black,286,286,75,1701,73281660,3139,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2019,3
247,B076X8P5CM,2018-05B076X8P5CM,2018-05,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,5856,59.99,3,Black,286,286,75,1701,72792000,3280,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2018,4
248,B076X8P5CM,2018-02B076X8P5CM,2018-02,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,5450,79.98,3.2,Black,286,286,75,1701,71880000,3512,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2018,4
249,B076X8P5CM,2019-01B076X8P5CM,2019-01,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,5015,88.05,3.3,Black,286,286,75,1701,73335570,3762,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2019,3
250,B076X8P5CM,2019-05B076X8P5CM,2019-05,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,2217,59.99,3.2,Black,286,286,75,1701,73383490,6393,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2019,3
251,B076X8P5CM,2018-08B076X8P5CM,2018-08,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,2033,54.99,3.216666667,Black,286,286,75,1701,72786000,6690,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2018,4
252,B076X8P5CM,2018-09B076X8P5CM,2018-09,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,1748,59.99,3.366666667,Black,286,286,75,1701,73164000,7152,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2018,4
253,B076X8P5CM,2018-10B076X8P5CM,2018-10,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,1673,59.99,3.45,Black,286,286,75,1701,73428000,7273,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2018,4
254,B076X8P5CM,2018-06B076X8P5CM,2018-06,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,1670,59,3.05,Black,286,286,75,1701,72792000,7278,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2018,4
255,B076X8P5CM,2018-07B076X8P5CM,2018-07,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,1229,54.99,3.055555556,Black,286,286,75,1701,72492000,9010,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2018,4
256,B076X8P5CM,2018-11B076X8P5CM,2018-11,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,1189,53.99,3.35,Black,286,286,75,1701,73482000,9185,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2018,4
257,B076X8P5CM,2017-12B076X8P5CM,2017-12,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,1009,69.99,4.56,Black,286,286,75,1701,71434440,9971,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2017,5
258,B076X8P5CM,2018-01B076X8P5CM,2018-01,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,803,79.99,4.072727273,Black,286,286,75,1701,72162000,10870,B076X8P5CM,PURE CLEAN,1600,FALSE,90,2018,4
259,B076X9SH6D,2020-03B076X9SH6D,2020-03,None,26/10/2017 00:00,10787,81.9,4.4,Black,279,279,74,1601,75975680,2313,B076X9SH6D,SereneLife,1800,TRUE,55,2020,2
260,B076X9SH6D,2020-02B076X9SH6D,2020-02,None,26/10/2017 00:00,8213,95.45,3.963636364,Black,279,279,74,1601,75361600,2793,B076X9SH6D,SereneLife,1800,TRUE,55,2020,2
261,B076X9SH6D,2018-01B076X9SH6D,2018-01,None,26/10/2017 00:00,5244,110.99,4.1,Black,279,279,74,1601,72162000,3631,B076X9SH6D,SereneLife,1800,TRUE,55,2018,4
262,B076X9SH6D,2018-11B076X9SH6D,2018-11,None,26/10/2017 00:00,4522,85.46,3.533333333,Black,279,279,74,1601,73482000,4044,B076X9SH6D,SereneLife,1800,TRUE,55,2018,4
263,B076X9SH6D,2018-08B076X9SH6D,2018-08,None,26/10/2017 00:00,3471,94.99,3.645454545,Black,279,279,74,1601,72786000,4647,B076X9SH6D,SereneLife,1800,TRUE,55,2018,4
264,B076X9SH6D,2019-12B076X9SH6D,2019-12,None,26/10/2017 00:00,1201,69.77,3.650943396,Black,279,279,74,1601,74401790,9133,B076X9SH6D,SereneLife,1800,TRUE,55,2019,3
265,B076X9SH6D,2018-02B076X9SH6D,2018-02,None,26/10/2017 00:00,1065,97.83,3.95,Black,279,279,74,1601,71880000,9726,B076X9SH6D,SereneLife,1800,TRUE,55,2018,4
266,B076X9SH6D,2018-07B076X9SH6D,2018-07,None,26/10/2017 00:00,940,99.99,3.75,Black,279,279,74,1601,72492000,10272,B076X9SH6D,SereneLife,1800,TRUE,55,2018,4
267,B076X9SH6D,2018-03B076X9SH6D,2018-03,None,26/10/2017 00:00,751,97.97,4,Black,279,279,74,1601,71922000,11439,B076X9SH6D,SereneLife,1800,TRUE,55,2018,4
268,B076X9SH6D,2017-11B076X9SH6D,2017-11,None,26/10/2017 00:00,667,99.99,4.521052632,Black,279,279,74,1601,71404740,12393,B076X9SH6D,SereneLife,1800,TRUE,55,2017,5
269,B076X9SH6D,2019-11B076X9SH6D,2019-11,None,26/10/2017 00:00,634,48,3.590123457,Black,279,279,74,1601,74174170,12767,B076X9SH6D,SereneLife,1800,TRUE,55,2019,3
270,B076X9SH6D,2017-12B076X9SH6D,2017-12,None,26/10/2017 00:00,512,119.99,4.108333333,Black,279,279,74,1601,71434440,14152,B076X9SH6D,SereneLife,1800,TRUE,55,2017,5
271,B076X9SH6D,2018-06B076X9SH6D,2018-06,None,26/10/2017 00:00,265,99.99,3.933333333,Black,279,279,74,1601,72792000,19214,B076X9SH6D,SereneLife,1800,TRUE,55,2018,4
272,B076X9SH6D,2018-05B076X9SH6D,2018-05,None,26/10/2017 00:00,211,99.99,3.95,Black,279,279,74,1601,72792000,20730,B076X9SH6D,SereneLife,1800,TRUE,55,2018,4
273,B076X9SH6D,2018-04B076X9SH6D,2018-04,None,26/10/2017 00:00,123,97.83,4.081818182,Black,279,279,74,1601,72648000,26238,B076X9SH6D,SereneLife,1800,TRUE,55,2018,4
274,B0775H5GCY,2019-11B0775H5GCY,2019-11,None,03/11/2017 00:00,129060,208.99,5,Black,432,457,127,3402,74174170,1,614,iRobot,600,FALSE,90,2019,3
275,B0775H5GCY,2020-02B0775H5GCY,2020-02,None,03/11/2017 00:00,121540,190.62,4.6,Black,432,457,127,3402,75361600,46,614,iRobot,600,FALSE,90,2020,2
276,B0775H5GCY,2020-01B0775H5GCY,2020-01,None,03/11/2017 00:00,108450,197.69,4.65,Black,432,457,127,3402,75550080,151,614,iRobot,600,FALSE,90,2020,2
277,B0775H5GCY,2019-12B0775H5GCY,2019-12,None,03/11/2017 00:00,101704,203.34,4.5,Black,432,457,127,3402,74401790,205,614,iRobot,600,FALSE,90,2019,3
278,B0775H5GCY,2020-03B0775H5GCY,2020-03,None,03/11/2017 00:00,73633,179.31,4.5,Black,432,457,127,3402,75975680,430,614,iRobot,600,FALSE,90,2020,2
279,B0776Y17XD,2018-01B0776Y17XD,2018-01,None,06/11/2017 00:00,516062,174.99,3.6,Mapping Dock,310,310,78,4118.619,72162000,1,B0776Y17XD,PURE CLEAN,1000,FALSE,90,2018,4
280,B0776Y17XD,2018-07B0776Y17XD,2018-07,None,06/11/2017 00:00,144827,174.99,3.55,Mapping Dock,310,310,78,4118.619,72492000,1,B0776Y17XD,PURE CLEAN,1000,FALSE,90,2018,4
281,B0776Y17XD,2018-12B0776Y17XD,2018-12,None,06/11/2017 00:00,149674,106.78,3.5,Mapping Dock,310,310,78,4118.619,73536000,1,B0776Y17XD,PURE CLEAN,1000,FALSE,90,2018,4
282,B0776Y17XD,2019-07B0776Y17XD,2019-07,None,06/11/2017 00:00,213261,134.73,3.7,Mapping Dock,310,310,78,4118.619,73275670,1,B0776Y17XD,PURE CLEAN,1000,FALSE,90,2019,3
283,B0776Y17XD,2019-08B0776Y17XD,2019-08,None,06/11/2017 00:00,241398,127.68,3.55,Mapping Dock,310,310,78,4118.619,73521260,1,B0776Y17XD,PURE CLEAN,1000,FALSE,90,2019,3
284,B0776Y17XD,2019-12B0776Y17XD,2019-12,None,06/11/2017 00:00,1295360,137.62,3.7125,Mapping Dock,310,310,78,4118.619,74401790,1,B0776Y17XD,PURE CLEAN,1000,FALSE,90,2019,3
285,B0776Y17XD,2018-11B0776Y17XD,2018-11,None,06/11/2017 00:00,113021,122.79,3.4,Mapping Dock,310,310,78,4118.619,73482000,115,B0776Y17XD,PURE CLEAN,1000,FALSE,90,2018,4
286,B0776Y17XD,2017-11B0776Y17XD,2017-11,None,06/11/2017 00:00,110893,174.99,4.075,Mapping Dock,310,310,78,4118.619,71404740,132,B0776Y17XD,PURE CLEAN,1000,FALSE,90,2017,5
287,B0776Y17XD,2019-02B0776Y17XD,2019-02,None,06/11/2017 00:00,6581,174.99,3.65,Mapping Dock,310,310,78,4118.619,73191810,2951,B0776Y17XD,PURE CLEAN,1000,FALSE,90,2019,3
288,B0776Y17XD,2019-03B0776Y17XD,2019-03,None,06/11/2017 00:00,3363,148.99,3.65,Mapping Dock,310,310,78,4118.619,73269680,4709,B0776Y17XD,PURE CLEAN,1000,FALSE,90,2019,3
289,B077GCH67N,2018-01B077GCH67N,2018-01,None,14/11/2017 00:00,100482,164.99,4.85,White / Black,300,303,75,3402,72162000,215,B077GCH67N,SereneLife,2600,TRUE,90,2018,4
290,B077GCH67N,2018-02B077GCH67N,2018-02,None,14/11/2017 00:00,56555,164.99,4.65,White / Black,300,303,75,3402,71880000,567,B077GCH67N,SereneLife,2600,TRUE,90,2018,4
291,B077GCH67N,2018-07B077GCH67N,2018-07,None,14/11/2017 00:00,34405,164.99,4.533333333,White / Black,300,303,75,3402,72492000,894,B077GCH67N,SereneLife,2600,TRUE,90,2018,4
292,B077GCH67N,2018-08B077GCH67N,2018-08,None,14/11/2017 00:00,33569,164.99,4.433333333,White / Black,300,303,75,3402,72786000,910,B077GCH67N,SereneLife,2600,TRUE,90,2018,4
293,B077GCH67N,2017-11B077GCH67N,2017-11,None,14/11/2017 00:00,11790,139.99,5,White / Black,300,303,75,3402,71404740,2160,B077GCH67N,SereneLife,2600,TRUE,90,2017,5
294,B077GCH67N,2018-11B077GCH67N,2018-11,None,14/11/2017 00:00,7089,112,4.46,White / Black,300,303,75,3402,73482000,2901,B077GCH67N,SereneLife,2600,TRUE,90,2018,4
295,B077GCH67N,2018-10B077GCH67N,2018-10,None,14/11/2017 00:00,6988,112,4.45,White / Black,300,303,75,3402,73428000,2911,B077GCH67N,SereneLife,2600,TRUE,90,2018,4
296,B077GCH67N,2017-12B077GCH67N,2017-12,None,14/11/2017 00:00,2152,164.99,4.875,White / Black,300,303,75,3402,71434440,6498,B077GCH67N,SereneLife,2600,TRUE,90,2017,5
297,B077HW9XM7,2018-02B077HW9XM7,2018-02,None,31/05/2019 00:00,9010,249.98,5,Dark Brown,310,310,57,3200,71880000,2661,N79S,ECOVACS,1000,FALSE,120,2018,4
298,B077HW9XM7,2019-08B077HW9XM7,2019-08,None,31/05/2019 00:00,2208,110,4.45,Dark Brown,310,310,57,3200,73521260,6407,N79S,ECOVACS,1000,FALSE,120,2019,3
299,B077HW9XM7,2020-01B077HW9XM7,2020-01,None,31/05/2019 00:00,2190,179.99,3.9,Dark Brown,310,310,57,3200,75550080,6436,N79S,ECOVACS,1000,FALSE,120,2020,2
300,B077HW9XM7,2019-02B077HW9XM7,2019-02,None,31/05/2019 00:00,355,179.99,4.095238095,Dark Brown,310,310,57,3200,73191810,16687,N79S,ECOVACS,1000,FALSE,120,2019,3
301,B077HW9XM7,2019-12B077HW9XM7,2019-12,None,31/05/2019 00:00,97,139.99,3.869318182,Dark Brown,310,310,57,3200,74401790,28262,N79S,ECOVACS,1000,FALSE,120,2019,3
302,B077HW9XM7,2019-11B077HW9XM7,2019-11,None,31/05/2019 00:00,61,144.99,3.9016,Dark Brown,310,310,57,3200,74174170,33919,N79S,ECOVACS,1000,FALSE,120,2019,3
303,B077HW9XM7,2018-03B077HW9XM7,2018-03,None,31/05/2019 00:00,56,239,4.523809524,Dark Brown,310,310,57,3200,71922000,34705,N79S,ECOVACS,1000,FALSE,120,2018,4
304,B077HW9XM7,2018-12B077HW9XM7,2018-12,None,31/05/2019 00:00,23,136.51,4.147826087,Dark Brown,310,310,57,3200,73536000,50615,N79S,ECOVACS,1000,FALSE,120,2018,4
305,B077HW9XM7,2018-06B077HW9XM7,2018-06,None,31/05/2019 00:00,13,119.99,4.25,Dark Brown,310,310,57,3200,72792000,56159,N79S,ECOVACS,1000,FALSE,120,2018,4
306,B077HW9XM7,2018-05B077HW9XM7,2018-05,None,31/05/2019 00:00,10,235,4.25,Dark Brown,310,310,57,3200,72792000,57822,N79S,ECOVACS,1000,FALSE,120,2018,4
307,B077HW9XM7,2018-10B077HW9XM7,2018-10,None,31/05/2019 00:00,5,184,4.6,Dark Brown,310,310,57,3200,73428000,68763,N79S,ECOVACS,1000,FALSE,120,2018,4
308,B077HW9XM7,2019-10B077HW9XM7,2019-10,None,31/05/2019 00:00,3,139.99,4.05,Dark Brown,310,310,57,3200,74168180,73139,N79S,ECOVACS,1000,FALSE,120,2019,3
309,B077HW9XM7,2018-04B077HW9XM7,2018-04,None,31/05/2019 00:00,1,179.98,4.41,Dark Brown,310,310,57,3200,72648000,77516,N79S,ECOVACS,1000,FALSE,120,2018,4
310,B077HW9XM7,2018-09B077HW9XM7,2018-09,None,31/05/2019 00:00,1,183.99,4.262711864,Dark Brown,310,310,57,3200,73164000,77516,N79S,ECOVACS,1000,FALSE,120,2018,4
311,B077HW9XM7,2019-05B077HW9XM7,2019-05,None,31/05/2019 00:00,1,149.99,4.330769231,Dark Brown,310,310,57,3200,73383490,77516,N79S,ECOVACS,1000,FALSE,120,2019,3
312,B078711F2H,2019-07B078711F2H,2019-07,None,12/12/2017 00:00,207061,429.99,3.5,None,345,345,96,3800,73275670,1,B078711F2H,Xiaomi,1800,FALSE,150,2019,3
313,B078711F2H,2019-08B078711F2H,2019-08,None,12/12/2017 00:00,479942,399.99,3.3,None,345,345,96,3800,73521260,1,B078711F2H,Xiaomi,1800,FALSE,150,2019,3
314,B078711F2H,2019-11B078711F2H,2019-11,None,12/12/2017 00:00,368236,369.99,4.15,None,345,345,96,3800,74174170,1,B078711F2H,Xiaomi,1800,FALSE,150,2019,3
315,B078711F2H,2019-02B078711F2H,2019-02,None,12/12/2017 00:00,77830,365.9,3.74,None,345,345,96,3800,73191810,397,B078711F2H,Xiaomi,1800,FALSE,150,2019,3
316,B078711F2H,2019-01B078711F2H,2019-01,None,12/12/2017 00:00,68636,386,4.014285714,None,345,345,96,3800,73335570,470,B078711F2H,Xiaomi,1800,FALSE,150,2019,3
317,B078711F2H,2018-03B078711F2H,2018-03,None,12/12/2017 00:00,59711,399.98,5,None,345,345,96,3800,71922000,542,B078711F2H,Xiaomi,1800,FALSE,150,2018,4
318,B078711F2H,2018-05B078711F2H,2018-05,None,12/12/2017 00:00,36945,384,3.966666667,None,345,345,96,3800,72792000,844,B078711F2H,Xiaomi,1800,FALSE,150,2018,4
319,B078711F2H,2018-06B078711F2H,2018-06,None,12/12/2017 00:00,3277,369.99,3.8,None,345,345,96,3800,72792000,4758,B078711F2H,Xiaomi,1800,FALSE,150,2018,4
320,B078711F2H,2018-12B078711F2H,2018-12,None,12/12/2017 00:00,1808,298,3.85,None,345,345,96,3800,73536000,7054,B078711F2H,Xiaomi,1800,FALSE,150,2018,4
321,B078711F2H,2018-10B078711F2H,2018-10,None,12/12/2017 00:00,1183,278,3.9,None,345,345,96,3800,73428000,9211,B078711F2H,Xiaomi,1800,FALSE,150,2018,4
322,B078711F2H,2018-07B078711F2H,2018-07,None,12/12/2017 00:00,1022,379,4.05,None,345,345,96,3800,72492000,9914,B078711F2H,Xiaomi,1800,FALSE,150,2018,4
323,B078MPFN55,2019-03B078MPFN55,2019-03,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,24939,789.99,3.66,Silver/Black,318,335,99,3629,73269680,1175,B078MPFN55,Neato Robotics,2000,FALSE,120,2019,3
324,B078MPFN55,2019-04B078MPFN55,2019-04,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,16266,699,3.64,Silver/Black,318,335,99,3629,73389480,1659,B078MPFN55,Neato Robotics,2000,FALSE,120,2019,3
325,B078MPFN55,2019-02B078MPFN55,2019-02,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,12836,695,3.647826087,Silver/Black,318,335,99,3629,73191810,2010,B078MPFN55,Neato Robotics,2000,FALSE,120,2019,3
326,B078MPFN55,2019-06B078MPFN55,2019-06,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,12193,615.99,3.65,Silver/Black,318,335,99,3629,73281660,2099,B078MPFN55,Neato Robotics,2000,FALSE,120,2019,3
327,B078MPFN55,2019-05B078MPFN55,2019-05,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,8863,661.99,3.66,Silver/Black,318,335,99,3629,73383490,2691,B078MPFN55,Neato Robotics,2000,FALSE,120,2019,3
328,B078MPFN55,2019-08B078MPFN55,2019-08,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,6803,599.99,3.766666667,Silver/Black,318,335,99,3629,73521260,2929,B078MPFN55,Neato Robotics,2000,FALSE,120,2019,3
329,B078MPFN55,2019-09B078MPFN55,2019-09,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,6535,599.99,3.7,Silver/Black,318,335,99,3629,73754870,2955,B078MPFN55,Neato Robotics,2000,FALSE,120,2019,3
330,B078MPFN55,2018-04B078MPFN55,2018-04,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,5851,799,4.152380952,Silver/Black,318,335,99,3629,72648000,3283,B078MPFN55,Neato Robotics,2000,FALSE,120,2018,4
331,B078MPFN55,2019-01B078MPFN55,2019-01,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,3980,685.99,3.650980392,Silver/Black,318,335,99,3629,73335570,4355,B078MPFN55,Neato Robotics,2000,FALSE,120,2019,3
332,B078MPFN55,2019-12B078MPFN55,2019-12,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,3248,499.99,3.818181818,Silver/Black,318,335,99,3629,74401790,4774,B078MPFN55,Neato Robotics,2000,FALSE,120,2019,3
333,B078MPFN55,2018-03B078MPFN55,2018-03,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,1248,799,4.3,Silver/Black,318,335,99,3629,71922000,8927,B078MPFN55,Neato Robotics,2000,FALSE,120,2018,4
334,B078MPFN55,2018-06B078MPFN55,2018-06,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,426,765,3.84,Silver/Black,318,335,99,3629,72792000,15128,B078MPFN55,Neato Robotics,2000,FALSE,120,2018,4
335,B078MPFN55,2018-12B078MPFN55,2018-12,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,410,589.99,3.56,Silver/Black,318,335,99,3629,73536000,15310,B078MPFN55,Neato Robotics,2000,FALSE,120,2018,4
336,B078MPFN55,2018-10B078MPFN55,2018-10,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,319,599,3.522222222,Silver/Black,318,335,99,3629,73428000,17697,B078MPFN55,Neato Robotics,2000,FALSE,120,2018,4
337,B078MPFN55,2018-07B078MPFN55,2018-07,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,317,698,3.8,Silver/Black,318,335,99,3629,72492000,17754,B078MPFN55,Neato Robotics,2000,FALSE,120,2018,4
338,B078MPFN55,2018-08B078MPFN55,2018-08,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,256,650,3.633333333,Silver/Black,318,335,99,3629,72786000,19467,B078MPFN55,Neato Robotics,2000,FALSE,120,2018,4
339,B078MPFN55,2019-11B078MPFN55,2019-11,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,239,499.99,3.794736842,Silver/Black,318,335,99,3629,74174170,19944,B078MPFN55,Neato Robotics,2000,FALSE,120,2019,3
340,B078MPFN55,2018-09B078MPFN55,2018-09,"B08X1H8VGG,B078MPFN55",13/03/2018 00:00,41,524.99,3.5125,Silver/Black,318,335,99,3629,73164000,40637,B078MPFN55,Neato Robotics,2000,FALSE,120,2018,4
341,B078WRP6YQ,2018-05B078WRP6YQ,2018-05,None,05/01/2018 00:00,135273,675.72,3.7,None,325,325,85,4627,72792000,1,11c,eufy,1200,FALSE,100,2018,4
342,B078WRP6YQ,2018-06B078WRP6YQ,2018-06,None,05/01/2018 00:00,172184,351,3.75,None,325,325,85,4627,72792000,1,11c,eufy,1200,FALSE,100,2018,4
343,B078WRP6YQ,2018-08B078WRP6YQ,2018-08,None,05/01/2018 00:00,138620,394.98,3.75,None,325,325,85,4627,72786000,1,11c,eufy,1200,FALSE,100,2018,4
344,B078WRP6YQ,2019-05B078WRP6YQ,2019-05,None,05/01/2018 00:00,150164,199.99,3.6,None,325,325,85,4627,73383490,1,11c,eufy,1200,FALSE,100,2019,3
345,B078WRP6YQ,2019-07B078WRP6YQ,2019-07,None,05/01/2018 00:00,173930,271.94,3.5,None,325,325,85,4627,73275670,1,11c,eufy,1200,FALSE,100,2019,3
346,B078WRP6YQ,2019-11B078WRP6YQ,2019-11,None,05/01/2018 00:00,246614,329.99,3.4,None,325,325,85,4627,74174170,1,11c,eufy,1200,FALSE,100,2019,3
347,B078WRP6YQ,2019-12B078WRP6YQ,2019-12,None,05/01/2018 00:00,115810,249,3.45,None,325,325,85,4627,74401790,92,11c,eufy,1200,FALSE,100,2019,3
348,B078WRP6YQ,2020-03B078WRP6YQ,2020-03,None,05/01/2018 00:00,111538,169.99,3.333333333,None,325,325,85,4627,75975680,126,11c,eufy,1200,FALSE,100,2020,2
349,B078WRP6YQ,2019-04B078WRP6YQ,2019-04,None,05/01/2018 00:00,97122,236.78,3.75,None,325,325,85,4627,73389480,242,11c,eufy,1200,FALSE,100,2019,3
350,B078WRP6YQ,2018-11B078WRP6YQ,2018-11,None,05/01/2018 00:00,64485,164.46,3.7,None,325,325,85,4627,73482000,503,11c,eufy,1200,FALSE,100,2018,4
351,B078WRP6YQ,2018-02B078WRP6YQ,2018-02,None,05/01/2018 00:00,163,299.99,5,None,325,325,85,4627,71880000,23537,11c,eufy,1200,FALSE,100,2018,4
352,B078WRP6YQ,2018-03B078WRP6YQ,2018-03,None,05/01/2018 00:00,1371,299.99,4.242857143,None,325,325,85,4627,71922000,8391,11c,eufy,1200,FALSE,100,2018,4
353,B078WRP6YQ,2018-04B078WRP6YQ,2018-04,None,05/01/2018 00:00,86,199.99,4.09,None,325,325,85,4627,72648000,29991,11c,eufy,1200,FALSE,100,2018,4
354,B078Z742SX,2018-09B078Z742SX,2018-09,None,12/01/2018 00:00,221934,125.01,5,None,274,274,64,200,73164000,1,B078Z742SX,Suhmy,1000,FALSE,60,2018,4
355,B0792BWMV4,2019-01B0792BWMV4,2019-01,"B08Z88VWKC,B091Y9745N,B0792BWMV4",16/01/2018 00:00,5690,546.99,4.45,White,351,348,97,3175,73335570,3375,s5,roborock,2000,TRUE,150,2019,3
356,B0792BWMV4,2018-05B0792BWMV4,2018-05,"B08Z88VWKC,B091Y9745N,B0792BWMV4",16/01/2018 00:00,51022,521.48,5,White,351,348,97,3175,72792000,611,s5,roborock,2000,TRUE,150,2018,4
357,B0792BWMV4,2019-05B0792BWMV4,2019-05,"B08Z88VWKC,B091Y9745N,B0792BWMV4",16/01/2018 00:00,6585,569.98,4.45,White,351,348,97,3175,73383490,2950,s5,roborock,2000,TRUE,150,2019,3
358,B0792BWMV4,2019-08B0792BWMV4,2019-08,"B08Z88VWKC,B091Y9745N,B0792BWMV4",16/01/2018 00:00,1518,519.99,4.45,White,351,348,97,3175,73521260,7749,s5,roborock,2000,TRUE,150,2019,3
359,B0792BWMV4,2018-06B0792BWMV4,2018-06,"B08Z88VWKC,B091Y9745N,B0792BWMV4",16/01/2018 00:00,699,520.48,4.070588235,White,351,348,97,3175,72792000,12029,s5,roborock,2000,TRUE,150,2018,4
